,Place,Region,Country,SchoolName,Ownership,Latitude,Longitude,WindSpeed,WindDegree,WindDirection,Gust,Pressure,Precipitation,Temperature,Visibility,Humidity,Cloud,UV
2082,Mpwapwa,Dodoma,Tanzania,MATONGA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2083,Mpwapwa,Dodoma,Tanzania,MATONYA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2084,Mpwapwa,Dodoma,Tanzania,MAZAE,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2085,Mpwapwa,Dodoma,Tanzania,MBORI,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2086,Mpwapwa,Dodoma,Tanzania,MBUGA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2087,Godegode,Dodoma,Tanzania,MGOMA,Government,-6.53,36.57,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2088,Mpwapwa,Dodoma,Tanzania,MIMA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2089,Mpwapwa,Dodoma,Tanzania,MKANANA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2090,Mpwapwa,Dodoma,Tanzania,MKOLEKO,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2091,Mpwapwa,Dodoma,Tanzania,MLEMBULE,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2092,Mpwapwa,Dodoma,Tanzania,MLIMO,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2093,Mlunduzi,Dodoma,Tanzania,MLUNDUZI,Government,-6.73,36.2,5.4,130,SE,6.2,1018.0,0.05,21.9,6.0,58,74,6.0
2094,Mpwapwa,Dodoma,Tanzania,MLUNGA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2095,Mpwapwa,Dodoma,Tanzania,MPWAPWA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2096,Chunyu,Dodoma,Tanzania,MSAGALI,Government,-6.3,36.33,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2097,Mpwapwa,Dodoma,Tanzania,MSANGAMBUYA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2098,Mpwapwa,Dodoma,Tanzania,MTAMBA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2099,Mpwapwa,Dodoma,Tanzania,MTEJETA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2100,Mpwapwa,Dodoma,Tanzania,MTERA DAM,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2101,Mpwapwa,Dodoma,Tanzania,MUNGUWI,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2102,Mpwapwa,Dodoma,Tanzania,MUUNGANO,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2103,Mpwapwa,Dodoma,Tanzania,MWENZELE,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2104,Berege,Dodoma,Tanzania,MZASE,Government,-6.5,36.28,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2105,Mpwapwa,Dodoma,Tanzania,NANA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2106,Mpwapwa,Dodoma,Tanzania,NGALAMILO,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2107,Mpwapwa,Dodoma,Tanzania,NGHAMBI,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2108,Mpwapwa,Dodoma,Tanzania,NG'HONJE,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2109,Mpwapwa,Dodoma,Tanzania,NJIAPANDA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2110,Mpwapwa,Dodoma,Tanzania,NYANDU,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2111,Mpwapwa,Dodoma,Tanzania,NZUGILO,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2112,Mpwapwa,Dodoma,Tanzania,PWAGA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2113,Mpwapwa,Dodoma,Tanzania,RUDI,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2114,Mpwapwa,Dodoma,Tanzania,SAZIMA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2115,Mpwapwa,Dodoma,Tanzania,SELUKA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2116,Mpwapwa,Dodoma,Tanzania,SINGONHALI,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2117,Mpwapwa,Dodoma,Tanzania,TAMBI,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2118,Mpwapwa,Dodoma,Tanzania,VIGHAWE,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2119,Ipera,Dodoma,Tanzania,VIKUNDI,Government,-6.87,34.93,6.0,91,E,7.0,1016.0,0.0,26.1,6.0,46,18,8.0
2120,Mpwapwa,Dodoma,Tanzania,WANGAMA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2121,Mpwapwa,Dodoma,Tanzania,WANGI,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2122,Mpwapwa,Dodoma,Tanzania,WINZA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2123,Mpwapwa,Dodoma,Tanzania,WIYENZELE,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2124,Mpwapwa,Dodoma,Tanzania,WOTTA,Government,-6.35,36.48,7.4,135,SE,8.5,1017.0,0.02,26.2,6.0,48,86,7.0
2125,Geita,Mwanza,Tanzania,AMANI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2126,Geita,Mwanza,Tanzania,AZIMIO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2127,Geita,Mwanza,Tanzania,BOMANI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2128,Geita,Mwanza,Tanzania,BUFANKA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2129,Geita,Mwanza,Tanzania,BUGAMA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2130,Geita,Mwanza,Tanzania,BUGANDO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2131,Geita,Mwanza,Tanzania,BUGANZU,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2132,Geita,Mwanza,Tanzania,BUGEGE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2133,Geita,Mwanza,Tanzania,BUGELENGA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2134,Bukombe,Shinyanga,Tanzania,BUKOMBE,Government,-3.52,32.05,8.3,110,ESE,9.5,1014.0,0.0,26.4,6.0,41,8,8.0
2135,Geita,Mwanza,Tanzania,BULANGWA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2136,Geita,Mwanza,Tanzania,BULEGA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2137,Geita,Mwanza,Tanzania,BULUMBAGA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2138,Geita,Mwanza,Tanzania,BUNTUBILI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2139,Geita,Mwanza,Tanzania,BUSINDA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2140,Bukombe,Shinyanga,Tanzania,BUSONGE,Government,-3.52,32.05,8.3,110,ESE,9.5,1014.0,0.0,26.4,6.0,41,8,8.0
2141,Busonzo,Kagera,Tanzania,BUSONZO,Government,-3.08,31.68,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2142,Geita,Mwanza,Tanzania,BUTAMBALA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2143,Geita,Mwanza,Tanzania,BUTINZYA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2144,Geita,Mwanza,Tanzania,BWENDA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2145,Geita,Mwanza,Tanzania,CITIZEN,Non-Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2146,Geita,Mwanza,Tanzania,HIGH LAND OF PEACE,Non-Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2147,Geita,Mwanza,Tanzania,HWIMA MINE,Non-Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2148,Geita,Mwanza,Tanzania,IBAMBA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2149,Geita,Mwanza,Tanzania,IBAMBILO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2150,Geita,Mwanza,Tanzania,IGULWA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2151,Geita,Mwanza,Tanzania,IGWAMANONI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2152,Geita,Mwanza,Tanzania,IHULIKE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2153,Bukombe,Shinyanga,Tanzania,IKALANGA,Government,-3.52,32.05,8.3,110,ESE,9.5,1014.0,0.0,26.4,6.0,41,8,8.0
2154,Geita,Mwanza,Tanzania,IKUZI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2155,Geita,Mwanza,Tanzania,ILEMELA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2156,Bukombe,Shinyanga,Tanzania,IMALANGUZU,Government,-3.52,32.05,8.3,110,ESE,9.5,1014.0,0.0,26.4,6.0,41,8,8.0
2157,Geita,Mwanza,Tanzania,ISEMABUNA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2158,Geita,Mwanza,Tanzania,ISHOLOLO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2159,Bukombe,Shinyanga,Tanzania,ITUGA,Government,-3.52,32.05,8.3,110,ESE,9.5,1014.0,0.0,26.4,6.0,41,8,8.0
2160,Geita,Mwanza,Tanzania,IYOGELO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2161,Geita,Mwanza,Tanzania,JITEGEMEE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2162,Busonzo,Kagera,Tanzania,KABAGOLE,Government,-3.08,31.68,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2163,Geita,Mwanza,Tanzania,KABUHIMA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2164,Geita,Mwanza,Tanzania,KADI'S,Non-Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2165,Geita,Mwanza,Tanzania,KAGWE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2166,Geita,Mwanza,Tanzania,KAKOYOYO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2167,Geita,Mwanza,Tanzania,KANEMBWA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2168,Geita,Mwanza,Tanzania,KAPELA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2169,Geita,Mwanza,Tanzania,KAPWANI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2170,Geita,Mwanza,Tanzania,KASOZI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2171,Geita,Mwanza,Tanzania,KATENTE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2172,Geita,Mwanza,Tanzania,KATOME,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2173,Geita,Mwanza,Tanzania,KAZIBIZYO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2174,Geita,Mwanza,Tanzania,KIZIBA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2175,Geita,Mwanza,Tanzania,LYAMBAMGONGO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2176,Geita,Mwanza,Tanzania,MIYENZE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2177,Geita,Mwanza,Tanzania,MJIMWEMA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2178,Geita,Mwanza,Tanzania,MSANGILA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2179,Geita,Mwanza,Tanzania,MSASANI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2180,Geita,Mwanza,Tanzania,MSONGA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2181,Geita,Mwanza,Tanzania,MTAKUJA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2182,Geita,Mwanza,Tanzania,MTINGA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2183,Geita,Mwanza,Tanzania,MUBULA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2184,Geita,Mwanza,Tanzania,MUSASA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2185,Geita,Mwanza,Tanzania,MWALO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2186,Geita,Mwanza,Tanzania,MWENGE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2187,Busonzo,Kagera,Tanzania,NALUSUNGUTI,Government,-3.08,31.68,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2188,Geita,Mwanza,Tanzania,NAMALANDULA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2189,Geita,Mwanza,Tanzania,NAMONGE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2190,Busonzo,Kagera,Tanzania,NAMPALAHALA,Government,-3.08,31.68,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2191,Geita,Mwanza,Tanzania,NAMPANGWE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2192,Bukombe,Shinyanga,Tanzania,NASIHUKULU,Government,-3.52,32.05,8.3,110,ESE,9.5,1014.0,0.0,26.4,6.0,41,8,8.0
2193,Geita,Mwanza,Tanzania,NASILULUMA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2194,Geita,Mwanza,Tanzania,NG'ANZO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2195,Geita,Mwanza,Tanzania,NGITA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2196,Busonzo,Kagera,Tanzania,NYAKAYENZE,Government,-3.08,31.68,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2197,Geita,Mwanza,Tanzania,NYAMAGWANGALA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2198,Geita,Mwanza,Tanzania,NYAMAKUNKWA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2199,Geita,Mwanza,Tanzania,NYIKONGA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2200,Geita,Mwanza,Tanzania,SEGWE,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2201,Geita,Mwanza,Tanzania,SHIBINGO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2202,Geita,Mwanza,Tanzania,SHILABELA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2203,Geita,Mwanza,Tanzania,SILAMILA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2204,Geita,Mwanza,Tanzania,ST PADRE PIO,Non-Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2205,Geita,Mwanza,Tanzania,ST. ALOYSIUS GONZAGA,Non-Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2206,Geita,Mwanza,Tanzania,UMOJA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2207,Geita,Mwanza,Tanzania,USHIROMBO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2208,Geita,Mwanza,Tanzania,UYOVU,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2209,Geita,Mwanza,Tanzania,BUKAMILA A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2210,Geita,Mwanza,Tanzania,BUKAMILA B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2211,Geita,Mwanza,Tanzania,BUKIRIGURU,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2212,Bukome,Kagera,Tanzania,BUKOME,Government,-2.75,31.77,6.0,136,SE,7.0,1015.0,0.0,25.3,6.0,45,9,7.0
2213,Geita,Mwanza,Tanzania,BUPANDWAMPULI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2214,Geita,Mwanza,Tanzania,BUPANDWASHIMBA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2215,Geita,Mwanza,Tanzania,BUSAKA A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2216,Geita,Mwanza,Tanzania,BUSAKA B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2217,Geita,Mwanza,Tanzania,BUSALALA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2218,Geita,Mwanza,Tanzania,BUSERESERE -A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2219,Geita,Mwanza,Tanzania,BUSERESERE -B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2220,Geita,Mwanza,Tanzania,BUTARAMA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2221,Geita,Mwanza,Tanzania,BUTENGO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2222,Buseresere,Kagera,Tanzania,BUYOGA - A,Government,-3.02,31.87,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2223,Buseresere,Kagera,Tanzania,BUYOGA - B,Government,-3.02,31.87,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2224,Geita,Mwanza,Tanzania,BUZIKU A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2225,Geita,Mwanza,Tanzania,BUZIKU B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2226,Bukome,Kagera,Tanzania,BUZIRAYOMBO,Government,-2.75,31.77,6.0,136,SE,7.0,1015.0,0.0,25.3,6.0,45,9,7.0
2227,Geita,Mwanza,Tanzania,BWANGA A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2228,Geita,Mwanza,Tanzania,BWANGA B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2229,Geita,Mwanza,Tanzania,BWERA A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2230,Geita,Mwanza,Tanzania,BWERA B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2231,Geita,Mwanza,Tanzania,BWINA- A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2232,Geita,Mwanza,Tanzania,BWINA -B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2233,Geita,Mwanza,Tanzania,BWONGERA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2234,Geita,Mwanza,Tanzania,CHABULONGO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2235,Chato,Kagera,Tanzania,CHATO- A,Government,-2.64,31.77,6.0,136,SE,7.0,1015.0,0.0,25.3,6.0,45,9,7.0
2236,Chato,Kagera,Tanzania,CHATO -B,Government,-2.64,31.77,6.0,136,SE,7.0,1015.0,0.0,25.3,6.0,45,9,7.0
2237,Geita,Mwanza,Tanzania,EDAN,Non-Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2238,Chato,Kagera,Tanzania,EMAU ENG MED,Non-Government,-2.64,31.77,6.0,136,SE,7.0,1015.0,0.0,25.3,6.0,45,9,7.0
2239,Buseresere,Kagera,Tanzania,GLORY TO GOD ENG. MED.,Non-Government,-3.02,31.87,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2240,Geita,Mwanza,Tanzania,ICHWANKIMA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2241,Geita,Mwanza,Tanzania,IGALULA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2242,Geita,Mwanza,Tanzania,IGANDO A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2243,Geita,Mwanza,Tanzania,IGANDO B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2244,Geita,Mwanza,Tanzania,IHANGA A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2245,Geita,Mwanza,Tanzania,IHANGA B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2246,Geita,Mwanza,Tanzania,ILELEMA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2247,Geita,Mwanza,Tanzania,ILEMELA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2248,Geita,Mwanza,Tanzania,ILYA MCHELE A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2249,Geita,Mwanza,Tanzania,IMALABUPINA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2250,Buseresere,Kagera,Tanzania,IMWELU,Government,-3.02,31.87,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2251,Geita,Mwanza,Tanzania,IPANDIKILO,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2252,Geita,Mwanza,Tanzania,IPARAMASA - B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2253,Geita,Mwanza,Tanzania,IPARAMASA -A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2254,Geita,Mwanza,Tanzania,ITALE -A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2255,Geita,Mwanza,Tanzania,ITALE -B,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2256,Geita,Mwanza,Tanzania,ITANGA,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2257,Geita,Mwanza,Tanzania,JAHAZI,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
2258,Geita,Mwanza,Tanzania,KACHWAMBA A,Government,-2.87,32.17,6.0,106,ESE,7.0,1014.0,0.0,26.5,6.0,40,9,8.0
