,Latitude,Longitude,Region,Council,Ward,SchoolName,Ownership
331,-3.5016491,35.6462815,Arusha,Karatu,Endamarariek,Gidbasso,Government
332,-3.2876566,35.7634466,Arusha,Karatu,Rhotia,Gilala,Government
333,-3.39049,35.65499,Arusha,Karatu,Qurus,Gongali,Government
334,-3.35305166,35.67623166,Arusha,Karatu,Karatu,Gyekrum Arusha,Government
335,-3.2310148,35.4217796,Arusha,Karatu,Qurus,Gyekrum Lambo,Government
336,-3.1940445,35.3350964,Arusha,Karatu,Oldeani,Gyetighi,Government
337,-3.6602497,35.5766187,Arusha,Karatu,Kansay,Haraa,Government
338,-3.340221,35.7431299,Arusha,Karatu,Rhotia,Hareabi,Government
339,-3.4745417,35.4669533,Arusha,Karatu,Baray,Haydesh,Government
340,-3.3226262,35.7106732,Arusha,Karatu,Ganako,Haymu,Government
341,-3.368767,35.734148,Arusha,Karatu,Rhotia,Juhudi,Government
342,-3.3552296,35.726875,Arusha,Karatu,Rhotia,Kainam Rhotia,Government
343,-3.6223766,35.6133899,Arusha,Karatu,Kansay,Kambi Ya Faru,Government
344,-3.3230678,35.6044887,Arusha,Karatu,Ganako,Kambi Ya Nyoka,Government
345,-3.2824066,35.8135016,Arusha,Karatu,Mbulumbulu,Kambi Ya Simba,Government
346,-3.6697136,35.5949753,Arusha,Karatu,Kansay,Kansay,Government
347,-3.3472211,35.6946583,Arusha,Karatu,Karatu,Karatu,Government
348,-3.342866,35.658793,Arusha,Karatu,Qurus,Karatu New Vision School,Non-Government
349,-3.369537,35.797881,Arusha,Karatu,Rhotia,Kibaoni,Government
350,-3.3696785,35.8072205,Arusha,Karatu,Rhotia,Kilimamoja,Government
351,-3.198307,35.444326,Arusha,Karatu,Rhotia,Kilimatembo,Government
352,-3.3592821,35.6597991,Arusha,Karatu,Qurus,Kinihhe,Government
353,-3.5062199,35.3834598,Arusha,Karatu,Mang'ola,Kisimangeda,Government
354,-3.221795,35.896697,Arusha,Karatu,Mbulumbulu,Kitete Kcu,Government
355,-3.2470652,35.8330285,Arusha,Karatu,Mbulumbulu,Kitete Ws,Government
356,-3.5416766,35.3121166,Arusha,Karatu,Mang'ola,Laghangarer,Government
357,-3.6381757,35.5615466,Arusha,Karatu,Kansay,Laja,Government
358,-3.184095,35.9055433,Arusha,Karatu,Mbulumbulu,Lositete,Government
359,-3.427233,35.645661,Arusha,Karatu,Qurus,Magesho,Government
360,-3.5109949,35.7085353,Arusha,Karatu,Endamarariek,Mahhaha,Government
361,-3.3882612,35.436671,Arusha,Karatu,Daa,Makhoromba,Government
362,-3.506129,35.355226,Arusha,Karatu,Mang'ola,Mangola Barazani,Government
363,-3.5275966,35.3329883,Arusha,Karatu,Mang'ola,Mangola Chini,Government
364,-3.3478801,35.6705611,Arusha,Karatu,Daa,Mang'Ola Juu,Government
365,-3.5526333,35.3409516,Arusha,Karatu,Baray,Mang'Ola Nt,Government
366,-3.4391166,35.7619916,Arusha,Karatu,Endamarariek,Manusay,Government
367,-3.3530768,35.7900956,Arusha,Karatu,Rhotia,Marar,Government
368,-3.3058476,35.7154078,Arusha,Karatu,Rhotia,Marera,Government
369,-3.2595116,35.8307916,Arusha,Karatu,Mbulumbulu,Marmo,Government
370,-3.5055522,35.7121901,Arusha,Karatu,Endamarariek,Massabeda,Government
371,-3.876445,35.751295,Arusha,Karatu,Baray,Matala,Government
372,-3.5364116,35.3770483,Arusha,Karatu,Baray,Mbuganyekundu,Government
373,-3.269838,35.794488,Arusha,Karatu,Mbulumbulu,Mbulumbulu,Government
374,-3.5332417,35.3714112,Arusha,Karatu,Baray,Mbuyuni,Government
375,-3.3583888,35.6237304,Arusha,Karatu,Endamarariek,Mchangani,Government
376,-3.34664,35.63851,Arusha,Karatu,Oldeani,Meali,Government
377,-3.387958,35.673665,Arusha,Karatu,Qurus,Menday,Government
378,-3.4534516,35.5119099,Arusha,Karatu,Daa,Midabini,Government
379,-3.448669,35.361203,Arusha,Karatu,Endamaghang,Mikocheni,Government
380,-3.7614233,35.0094404,Arusha,Karatu,Baray,Mohedagew,Government
381,-3.64455576,35.5733378,Arusha,Karatu,Baray,Murus,Government
382,-3.3716814,35.6084517,Arusha,Karatu,Qurus,Njia Panda,Government
383,-3.887149,35.810741,Arusha,Karatu,Baray,Njoro,Government
384,-3.3535083,35.5578378,Arusha,Karatu,Oldeani,Oldeani,Government
385,-3.5026867,35.3943983,Arusha,Karatu,Baray,Qangdend,Government
386,-3.5204199,35.6199713,Arusha,Karatu,Endabash,Qaru,Government
387,-3.5322416,35.6509016,Arusha,Karatu,Endabash,Qaru Lambo,Government
388,-3.5216133,35.6009966,Arusha,Karatu,Endabash,Qaru Saramay,Government
389,-3.435155,35.6095633,Arusha,Karatu,Qurus,Qurus,Government
390,-3.3084634,35.732386,Arusha,Karatu,Rhotia,Rhotia,Government
391,-3.2760353,35.8881344,Arusha,Karatu,Mbulumbulu,Sabasaba,Government
392,-3.4932162,35.6479897,Arusha,Karatu,Endamarariek,Shangit,Government
393,-3.5156849,35.6912369,Arusha,Karatu,Endamarariek,Shauri Awaki,Government
394,-3.3123098,35.7336408,Arusha,Karatu,Mbulumbulu,Slahhamo,Government
395,-3.33330427,35.6663623,Arusha,Karatu,Ganako,Sumawe,Government
396,-3.4199456,35.9268008,Arusha,Karatu,Rhotia,Tidivi,Government
397,-3.3319405,35.6772757,Arusha,Karatu,Ganako,Tloma,Government
398,-3.3348011,35.6715431,Arusha,Karatu,Karatu,Tumaini Junior,Non-Government
399,-3.338393,35.5338183,Arusha,Karatu,Kansay,Umbangw,Government
400,-3.3061424,35.7324942,Arusha,Karatu,Rhotia,Umoja,Government
401,-3.8646933,34.8868567,Arusha,Karatu,Baray,Yamaweega,Non-Government
402,-2.7166666,36.7,Arusha,Longido,Longido,Abernathy,Non-Government
403,-2.65,36.7833333,Arusha,Longido,Namanga,Buguruni,Government
404,-2.9333333,36.2333333,Arusha,Longido,Elang'atadapash,Elang'Atadapash,Government
405,-2.9166666,37.0666666,Arusha,Longido,Olmolog,Elerai,Government
406,-2.35,36.3666666,Arusha,Longido,Matale A,Emurtoto,Government
407,-2.5166666,36.4833333,Arusha,Longido,Engarenaibor,Engarenaibor,Government
408,-3.0333333,36.6833333,Arusha,Longido,Engikaret,Engikaret,Government
409,-2.55,36.7666666,Arusha,Longido,Kimokouwa,Eorendeke,Government
410,-2.7166666,36.1,Arusha,Longido,Gelai Meirugoi,Gelai Bomba,Government
411,-2.6,36.1833333,Arusha,Longido,Gelai Lumbwa,Gelai Lumbwa,Government
412,-2.8666666,36.1833333,Arusha,Longido,Ilorienito,Iloirienito,Government
413,-2.8666666,37.2042217,Arusha,Longido,Kamwanga,Irkaswa,Government
414,-2.3833333,36.4833333,Arusha,Longido,Matale A,Irng'Ong'Wen,Government
415,-2.8666666,37.3521317,Arusha,Longido,Kamwanga,Kamwanga,Government
416,-2.8166666,36.3,Arusha,Longido,Ketumbeine,Ketumbeine,Government
417,-2.6333333,36.7,Arusha,Longido,Kimokouwa,Kimokouwa,Government
418,-2.4166666,36.5333333,Arusha,Longido,Engarenaibor,Kimwati,Government
419,-2.8333333,36.5166666,Arusha,Longido,Engikaret,Kiserian,Government
420,-2.6166666,36.45,Arusha,Longido,Mundarara,Kitarini,Government
421,-2.8505683,37.2333333,Arusha,Longido,Kamwanga,Kitendeni,Government
422,-2.8333333,37.1833333,Arusha,Longido,Olmolog,Lerang'Wa,Government
423,-2.6333333,35.55,Arusha,Longido,Mundarara,Lesing'Ita,Government
424,-2.6833333,36.7,Arusha,Longido,Longido,Longido,Government
425,-2.7375043,36.7002351,Arusha,Longido,Longido,Longido Modern,Non-Government
426,-2.7833333,36.3,Arusha,Longido,Ketumbeine,Lopoloseki,Government
427,-2.8333333,36.0,Arusha,Longido,Ilorienito,Losirwa,Government
428,-2.55,36.7666666,Arusha,Longido,Kimokouwa,Maasai Academy,Non-Government
429,-3.6166666,36.0,Arusha,Longido,Gelai Meirugoi,Magadini,Government
430,-2.5333333,36.4833333,Arusha,Longido,Engarenaibor,Mairowa Integrity,Non-Government
431,-2.85,36.3166666,Arusha,Longido,Ketumbeine,Mangula,Government
432,-2.4333333,36.4166666,Arusha,Longido,Matale A,Matale,Government
433,-2.6166666,36.6,Arusha,Longido,Mundarara,Mundarara,Government
434,-2.75,36.6166666,Arusha,Longido,Orbomba,Naiborsoit,Government
435,-2.55,36.7833333,Arusha,Longido,Namanga,Namanga,Government
436,-3.0,36.6666666,Arusha,Longido,Engikaret,New Vision,Non-Government
437,-2.9833333,36.8553366,Arusha,Longido,Tingatinga,Ngereyani,Government
438,-2.5,36.4833333,Arusha,Longido,Engarenaibor,Ngoswak,Government
439,-2.9833333,36.2833333,Arusha,Longido,Noondoto,Noondoto,Government
440,-2.9,36.25,Arusha,Longido,Elang'atadapash,Olchoronyokie,Government
441,-2.8666666,37.1166666,Arusha,Longido,Olmolog,Olmolog,Government
442,-2.8833333,37.0666666,Arusha,Longido,Olmolog,Olmoti,Government
443,-2.7333333,36.7166666,Arusha,Longido,Orbomba,Oltepes,Government
444,-2.7166666,36.6666666,Arusha,Longido,Orbomba,Orbomba,Government
445,-2.7833333,36.6666666,Arusha,Longido,Orbomba,Ranch,Government
446,-2.5,36.5833333,Arusha,Longido,Engarenaibor,Sinonik,Government
447,-2.7833333,36.95,Arusha,Longido,Sinya,Sinya,Government
448,-2.9333333,36.2166666,Arusha,Longido,Elang'atadapash,Sokon,Government
449,-2.55,36.7833333,Arusha,Longido,Kimokouwa,St.Theresa,Non-Government
450,-2.9666666,36.9560616,Arusha,Longido,Tingatinga,Tingatinga,Government
451,-3.55065,36.90053,Arusha,Meru,Shambarai Burka,Aimbora Junior,Non-Government
452,-3.3461,36.77586,Arusha,Meru,Akheri,Akeri,Government
453,-3.34814,36.77505,Arusha,Meru,Akheri,Akeri Hope,Non-Government
454,-3.37221,36.84475,Arusha,Meru,Usariver,Amani,Non-Government
455,-3.36451,36.75255,Arusha,Meru,Ambureni,Ambureni,Government
456,-3.35609,36.84322,Arusha,Meru,Nkoaranga,Bernadeta,Non-Government
457,-3.37221,36.84475,Arusha,Meru,Usariver,Bethlehem Star,Non-Government
458,-3.39492,36.82098,Arusha,Meru,Kikwe,Blue Sky,Non-Government
459,-3.38387,36.83443,Arusha,Meru,Poli,Capricon,Non-Government
460,-3.38521,36.93892,Arusha,Meru,Kikatiti,Chemchem,Government
461,-3.37522,36.89516,Arusha,Meru,Maji ya chai,Cherith,Non-Government
462,-3.36898,36.75682,Arusha,Meru,Ambureni,Davis Preparatory,Non-Government
463,-3.36294,36.89074,Arusha,Meru,Imbaseni,Destiny,Non-Government
464,-3.36939,36.88487,Arusha,Meru,Imbaseni,Diamond,Non-Government
465,-3.42892,36.87966,Arusha,Meru,Maroroni,Dolly,Government
466,-3.25112,36.9705,Arusha,Meru,Maruvango,East Meru,Non-Government
467,-3.36568,37.05779,Arusha,Meru,Malula,Elizabeth Centre,Non-Government
468,-3.17076,36.9054,Arusha,Meru,Ngarenanyuki,Emanuel,Government
469,-3.50994,36.99998,Arusha,Meru,Majengo,Engatani,Government
470,-3.30941,37.02618,Arusha,Meru,Malula,Engejisosia,Government
471,-3.31848,36.87289,Arusha,Meru,Imbaseni,Ester Memorial,Non-Government
472,-3.21742,36.96405,Arusha,Meru,Maruvango,Etingare,Government
473,-3.35995,36.8979,Arusha,Meru,Imbaseni,Francis De Sales,Non-Government
474,-3.33801,36.76138,Arusha,Meru,Nkoanrua,Grace Ulong'A,Non-Government
475,-3.36494,36.76423,Arusha,Meru,Ambureni,Haradali,Non-Government
476,-3.37984,36.89465,Arusha,Meru,Maji ya chai,Holy Peak,Non-Government
477,-3.17076,36.90542,Arusha,Meru,Ngarenanyuki,Ilkirimuni,Government
478,-3.34221,36.89029,Arusha,Meru,Imbaseni,Imbaseni,Government
479,-3.36578,36.89547,Arusha,Meru,Imbaseni,Imbaseni Peace,Non-Government
480,-3.23721,36.91396,Arusha,Meru,Leguruki,Jali Green,Non-Government
481,-3.46107,37.0404,Arusha,Meru,Majengo,Kaloleni,Government
482,-3.20423,36.93916,Arusha,Meru,Leguruki,Kandashe,Government
483,-3.47449,36.86588,Arusha,Meru,Kikwe,Karangai,Government
484,-3.37933,36.9001,Arusha,Meru,Maji ya chai,Kellys,Non-Government
485,-3.3799,36.85835,Arusha,Meru,Usariver,Kenedy House,Non-Government
486,-3.5616423,36.892397,Arusha,Meru,Shambarai Burka,Kerikeny,Government
487,-3.40168,36.94381,Arusha,Meru,Kikatiti,Kikatiti,Government
488,-3.42414,36.82788,Arusha,Meru,Kikwe,Kikwe,Government
489,-3.36895,36.84644,Arusha,Meru,Usariver,Kilimani,Government
490,-3.31541,36.83574,Arusha,Meru,Songoro,Kilinga,Government
491,-3.38697,36.9249,Arusha,Meru,Maji ya chai,Kimandafu,Government
492,-3.12764,36.86704,Arusha,Meru,Uwiro,Kimosonu,Government
493,-3.35069,36.78198,Arusha,Meru,Nkoarisambu,Kimundo,Government
494,-3.30435,36.98944,Arusha,Meru,King'ori,King'Ori,Government
495,-3.29659,36.97886,Arusha,Meru,King'ori,Kirenga,Government
496,-3.16683,36.81672,Arusha,Meru,Uwiro,Kisimiri Chini,Government
497,-3.14948,36.77242,Arusha,Meru,Uwiro,Kisimiri Juu,Government
498,-3.39129,36.90137,Arusha,Meru,Maji ya chai,Kitefu,Government
499,-3.392294,36.8130828,Arusha,Meru,Songoro,Kiwahudu,Non-Government
500,-3.3381,36.87532,Arusha,Meru,Imbaseni,Kiwawa,Government
501,-3.33539,37.03922,Arusha,Meru,Malula,Kolila,Government
502,-3.34234,36.81475,Arusha,Meru,Nkoaranga,Kombo,Non-Government
503,-3.27494,36.97886,Arusha,Meru,King'ori,Kwa Tulele,Government
504,-3.46656,36.87661,Arusha,Meru,Maroroni,Kwa Ugoro,Government
505,-3.36987,36.84684,Arusha,Meru,Usariver,Leganga,Government
506,-3.25452,36.94741,Arusha,Meru,Maruvango,Leguruki,Government
507,-3.19516,36.89053,Arusha,Meru,Ngarenanyuki,Lendoiya,Government
508,-3.34052,36.91476,Arusha,Meru,Maji ya chai,Lerai,Government
509,-3.47392,36.9523,Arusha,Meru,Makiba,Lositeti,Government
510,-3.48708,37.01328,Arusha,Meru,Majengo,Majengo,Government
511,-3.36177,36.91515,Arusha,Meru,Maji ya chai,Maji Ya Chai,Government
512,-3.53357,36.96211,Arusha,Meru,Makiba,Makiba,Government
513,-3.35719,36.82574,Arusha,Meru,Poli,Makumira,Government
514,-3.37389,36.83031,Arusha,Meru,Poli,Makumira-Kilala,Non-Government
515,-3.37189,37.02258,Arusha,Meru,Malula,Malula,Government
516,-3.41891,36.84597,Arusha,Meru,Usariver,Manyata,Government
517,-3.37517,37.01936,Arusha,Meru,Malula,Manyota,Non-Government
518,-3.31654,36.97366,Arusha,Meru,King'ori,Mareu,Government
519,-3.38061,36.8446,Arusha,Meru,Poli,Mariado,Non-Government
520,-3.43609,36.90921,Arusha,Meru,Maroroni,Maroroni,Government
521,-3.24996,36.98722,Arusha,Meru,Maruvango,Maruango,Government
522,-3.10823,36.9202,Arusha,Meru,Ngabobo,Masai Vision,Government
523,-3.35556,36.84117,Arusha,Meru,Nkoaranga,Maua Academy,Non-Government
524,-3.35844,36.77546,Arusha,Meru,Akheri,Mavinuni,Government
525,-3.45494,36.85388,Arusha,Meru,Kikwe,Maweni,Government
526,-3.23726,36.95727,Arusha,Meru,Maruvango,Mbaaseny,Government
527,-3.27646,37.03239,Arusha,Meru,King'ori,Mboreny,Government
528,-3.54292,36.91769,Arusha,Meru,Mbuguni,Mbuguni,Government
529,-3.33241,36.88148,Arusha,Meru,Imbaseni,Meru Peak,Non-Government
530,-3.46645,36.87651,Arusha,Meru,Maroroni,Meru Vision,Non-Government
531,-3.33491,36.77079,Arusha,Meru,Nkoarisambu,Mfulony,Government
532,-3.55709,36.93161,Arusha,Meru,Mbuguni,Miembeni,Government
533,-3.4419,36.8893,Arusha,Meru,Maroroni,Migandini,Government
534,-3.56574,36.95368,Arusha,Meru,Mbuguni,Mikungani,Government
535,-3.34516,37.00078,Arusha,Meru,Malula,Mikuuni,Government
536,-3.22491,36.92253,Arusha,Meru,Leguruki,Miririni,Government
537,-3.39446,36.89632,Arusha,Meru,Maji ya chai,Mkombozi,Non-Government
538,-3.3738,36.75595,Arusha,Meru,Ambureni,Moivaro,Government
539,-3.23475,36.98478,Arusha,Meru,Maruvango,Mowara,Government
540,-3.52412,36.88332,Arusha,Meru,Shambarai Burka,Msitu Wa Mbogo,Government
541,-3.1263,36.80268,Arusha,Meru,Uwiro,Mukuru,Government
542,-3.31997,36.82991,Arusha,Meru,Songoro,Mulala,Government
543,-3.1919,36.83618,Arusha,Meru,Ngarenanyuki,Mwakeny,Government
544,-3.39584,36.80696,Arusha,Meru,Kikwe,Nambala,Government
545,-3.14105,36.877228,Arusha,Meru,Ngarenanyuki,Nariva,Non-Government
546,-3.21638,36.86165,Arusha,Meru,Ngarenanyuki,Nasula,Government
547,-3.34142,36.81375,Arusha,Meru,Maji ya chai,Nazareth Lerai,Non-Government
548,-3.46159,36.91671,Arusha,Meru,Maroroni,Nazareti,Government
549,-3.32536,36.77525,Arusha,Meru,Nkoarisambu,Ndoombo,Government
550,-3.40655,36.82732,Arusha,Meru,Kikwe,New Hope,Non-Government
551,-3.10841,36.89384,Arusha,Meru,Ngabobo,Ngabobo,Government
552,-3.4048,36.79421,Arusha,Meru,Kikwe,Nganana,Government
553,-3.14979,36.8403,Arusha,Meru,Uwiro,Ngarenanyuki,Government
554,-3.31638,36.88242,Arusha,Meru,Imbaseni,Ngongongare,Government
555,-3.34008,36.90759,Arusha,Meru,Maji ya chai,Ngorika Happy Watoto,Non-Government
556,-3.32781,36.91238,Arusha,Meru,Maji ya chai,Ngurdoto,Government
557,-3.37137,36.77364,Arusha,Meru,Akheri,Nguruma,Government
558,-3.33608,36.82594,Arusha,Meru,Nkoaranga,Ngyani,Government
559,-3.34634,36.9234,Arusha,Meru,Kikatiti,Ngyeku,Government
560,-3.23417,36.93069,Arusha,Meru,Leguruki,Niruvande,Non-Government
561,-3.34052,36.80011,Arusha,Meru,Poli,Nkoakirika,Government
562,-3.38085,36.97173,Arusha,Meru,Kikatiti,Nkoamangasha,Government
563,-3.33469,36.85623,Arusha,Meru,Nkoanekoli,Nkoanekoli,Government
564,-3.3502,36.76664,Arusha,Meru,Nkoanrua,Nkoanrua,Government
565,-3.25923,37.01685,Arusha,Meru,King'ori,Nkoansiyo,Government
566,-3.33608,36.82594,Arusha,Meru,Nkoaranga,Nkoaranga,Government
567,-3.2511,36.91169,Arusha,Meru,Leguruki,Nkoasenga,Government
568,-3.19396,36.91396,Arusha,Meru,Leguruki,Noseiya,Government
569,-3.35999,37.03252,Arusha,Meru,Malula,Nrumangeni,Government
570,-3.34923,36.83427,Arusha,Meru,Nkoaranga,Nshupu,Government
571,-3.29504,37.01963,Arusha,Meru,Malula,Ntuwe,Government
572,-3.28688,36.99002,Arusha,Meru,King'ori,Nuru,Government
573,-3.56185,36.09753,Arusha,Meru,Shambarai Burka,Oldeves,Government
574,-3.17037,36.86645,Arusha,Meru,Ngarenanyuki,Olkug'Wado,Government
575,-3.36954,36.78674,Arusha,Meru,Akheri,Patandi,Government
576,-3.51591,36.94673,Arusha,Meru,Makiba,Patanumbe,Government
577,-3.33773,36.77367,Arusha,Meru,Nkoarisambu,Peace Matunda,Non-Government
578,-3.58853,36.91339,Arusha,Meru,Mbuguni,Pieralba,Non-Government
579,-3.35203,36.80303,Arusha,Meru,Poli,Poli,Government
580,-3.34795,36.83791,Arusha,Meru,Nkoaranga,Precious,Non-Government
581,-3.34562,36.95773,Arusha,Meru,Kikatiti,Sakila,Government
582,-3.43281,36.97215,Arusha,Meru,Maroroni,Samaria,Government
583,-3.34333,36.85142,Arusha,Meru,Nkoanekoli,Sangananu,Government
584,-3.40918,36.99273,Arusha,Meru,Maroroni,Savana,Government
585,-3.37893785,36.75606427,Arusha,Meru,Ambureni,Sayuni,Non-Government
586,-3.33093,36.7858,Arusha,Meru,Seela Sing'isi,Seela,Government
587,-3.39402,36.9434,Arusha,Meru,Kikatiti,Shakina,Non-Government
588,-3.33406,36.8119,Arusha,Meru,Nkoaranga,Shikabania,Non-Government
589,-3.23175,36.94874,Arusha,Meru,Maruvango,Shishtony,Government
590,-3.41246,36.82375,Arusha,Meru,Kikwe,Silver,Non-Government
591,-3.3422,36.87945,Arusha,Meru,Imbaseni,Silverleaf,Non-Government
592,-3.10355,36.88194,Arusha,Meru,Ngabobo,Simba Vision,Government
593,-3.19396,36.90686,Arusha,Meru,Leguruki,Sinai,Government
594,-3.31326,36.792,Arusha,Meru,Seela Sing'isi,Sing'Isi,Government
595,-3.34285,36.96473,Arusha,Meru,Kikatiti,Sluys Anderson,Non-Government
596,-3.31784,36.81653,Arusha,Meru,Songoro,Songoro,Government
597,-3.39544,36.90667,Arusha,Meru,Maji ya chai,St. Vivian,Non-Government
598,-3.36508,36.90629,Arusha,Meru,Maji ya chai,Sunshield,Non-Government
599,-3.32453,36.7974,Arusha,Meru,Songoro,Sura,Government
600,-3.36489,36.93792,Arusha,Meru,Kikatiti,Surumala,Government
601,-3.22156,36.88163,Arusha,Meru,Imbaseni,Tanzania Adventist,Non-Government
602,-3.54449,36.91684,Arusha,Meru,Mbuguni,Tanzanite,Government
603,-3.38018,36.80182,Arusha,Meru,Akheri,Tengeru,Government
604,-3.36141,36.78083,Arusha,Meru,Akheri,Tengeru English Medium,Non-Government
605,-3.37242,36.88204,Arusha,Meru,Imbaseni,Tumaini  Mission,Non-Government
606,-3.36398,36.89997,Arusha,Meru,Maji ya chai,Tuvaila,Government
607,-3.33618,36.75756,Arusha,Meru,Nkoanrua,Ulong'A,Government
608,-3.28055,37.00745,Arusha,Meru,King'ori,Upendo,Government
609,-3.37736,36.84352,Arusha,Meru,Usariver,Upendo Academy,Non-Government
610,-3.38502,36.8329,Arusha,Meru,Poli,Uraki,Government
611,-3.32175,36.81051,Arusha,Meru,Songoro,Urisho,Government
612,-3.36393,36.85551,Arusha,Meru,Usariver,Usa River,Government
613,-3.3585,36.86495,Arusha,Meru,Usariver,Usa River Academy,Non-Government
614,-3.32316,36.79617,Arusha,Meru,Songoro,Ushili,Government
615,-3.51499,36.91898,Arusha,Meru,Makiba,Valeska,Government
616,-3.21176,36.86326,Arusha,Meru,Ngarenanyuki,Worseg Vision,Government
617,-3.36633,36.85555,Arusha,Meru,Usariver,Youngroses,Non-Government
618,-3.326774,36.302944,Arusha,Monduli,Sepeko,Arkaria,Government
619,-3.4190996,36.3925678,Arusha,Monduli,Sepeko,Arkatani,Government
620,-3.348853,35.865749,Arusha,Monduli,Majengo,Bandari,Non-Government
621,-3.3597625,35.9046817,Arusha,Monduli,Esilalei,Baraka,Government
622,-3.222242,36.364997,Arusha,Monduli,Monduli juu,Eluwai,Government
623,-3.289413,36.449105,Arusha,Monduli,Engutoto,Emburis,Non-Government
624,-3.545597,35.938214,Arusha,Monduli,Esilalei,Endepesi,Government
625,-3.318481,36.245002,Arusha,Monduli,Lepurko,Eng'Arooji,Government
626,-3.000683,36.004758,Arusha,Monduli,Engaruka,Engaruka Chini,Government
627,-2.99772,35.962545,Arusha,Monduli,Engaruka,Engaruka Juu,Government
628,-3.4099563,36.2354446,Arusha,Monduli,Lepurko,Engirgir,Government
629,-3.236976,36.427041,Arusha,Monduli,Monduli juu,Enguiki,Government
630,-3.3517066,36.3776488,Arusha,Monduli,Sepeko,Eretore,Non-Government
631,-3.4455756,35.9538537,Arusha,Monduli,Esilalei,Esilalei,Government
632,-3.316397,35.891054,Arusha,Monduli,Esilalei,Eunoto,Government
633,-3.5497262,36.1119154,Arusha,Monduli,Makuyuni,Hiha,Non-Government
634,-3.265574,36.341739,Arusha,Monduli,Monduli juu,Irmorijo,Government
635,-3.287434,36.437301,Arusha,Monduli,Engutoto,Jaerim,Non-Government
636,-3.386481,35.855789,Arusha,Monduli,Mto wa Mbu,Jangwani,Government
637,-3.415004,36.321258,Arusha,Monduli,Sepeko,Khatimul Ambiyaa,Non-Government
638,-3.3802243,35.8897444,Arusha,Monduli,Migungani,Kigongoni,Government
639,-3.635536,36.592745,Arusha,Monduli,Moita,Kilimatinde,Government
640,-3.4825589,35.9971582,Arusha,Monduli,Esilalei,Laiboni,Government
641,-3.374085,35.889872,Arusha,Monduli,Esilalei,Lake Manyara,Non-Government
642,-3.327807,36.439287,Arusha,Monduli,Lashaine,Lashaine,Government
643,-3.763849,36.310248,Arusha,Monduli,Lemooti,Lemooti,Government
644,-3.345865,36.354322,Arusha,Monduli,Sepeko,Lendikinya,Government
645,-3.780741,36.396486,Arusha,Monduli,Lemooti,Lengijape,Government
646,-3.66507,36.469082,Arusha,Monduli,Naalarami,Lengiloriti,Government
647,-3.755865,36.398707,Arusha,Monduli,Lemooti,Lengolwa,Government
648,-3.355327,36.226719,Arusha,Monduli,Lepurko,Lepurko,Government
649,-3.764467,36.419246,Arusha,Monduli,Lolkisale,Lokisale,Government
