YEAR,MO,DY,Earth Skin Temperature ©,Temperature at 2 Meters Range (C),All Sky Surface Longwave Downward Irradiance,Precipitation Corrected (mm/day) ,Specific Humidity at 2 Meters (g/kg) ,Surface Pressure (kPa),Wind Speed at 10 Meters Range (m/s) ,Wind Speed at 50 Meters Range (m/s) ,Heating Degree Days Below 0 C (Degree C-d) ,Heating Degree Days Below 18 C (Degree C-d) ,Heating Degree Days Below 18.3 C (Degree C-d) ,All Sky Surface Shortwave Downward Irradiance (W/m^2) ,All Sky Surface Shortwave Diffuse Irradiance (W/m^2) ,All Sky Surface PAR Total (W/m^2) ,All Sky Surface UV Index
2021,4,18,21.18,10.05,393.52,0.16,13.37,89.58,4.3,3.59,0,0,0,201.23,120.31,93.92,2.06
2021,4,19,20.71,10.19,392.86,0.29,13,89.57,4.59,3.4,0,0,0,167.39,101.68,77.8,1.72
2021,4,20,20.98,9.7,387.29,2.55,13.55,89.53,3.66,3.02,0,0,0,163.46,119.83,77.25,1.8
2021,4,21,21.75,10.13,383.13,5.6,14.47,89.51,4.12,3.9,0,0,0,219.21,111.94,101.48,2.27
2021,4,22,21.83,9.45,387.86,3.52,14.59,89.5,3.99,3.24,0,0,0,221.34,112.97,102.77,2.17
2021,4,23,22.37,10.27,385.12,0.91,14.77,89.36,4.26,3.66,0,0,0,232.28,117.3,107.74,2.27
2021,4,24,22.58,10.48,387.36,4.98,15.44,89.28,2.23,2.51,0,0,0,215.84,110.13,99.45,2.09
2021,4,25,22.4,8.34,398.96,5.52,15.38,89.33,4.16,4.61,0,0,0,194.67,134.95,90.89,2.06
2021,4,26,22.5,10.55,394.55,0.47,14.28,89.35,2.91,4.94,0,0,0,212.07,123.69,99.43,2.16
2021,4,27,22.19,10.17,384.4,1.71,14.4,89.35,3.5,4.84,0,0,0,240.48,83.41,112.61,2.43
2021,4,28,21.37,11.11,387.14,0.83,13.31,89.4,3.84,4.15,0,0,0,238.57,88.35,111.59,2.35
2021,4,29,21.4,10.52,394.18,5.39,14.1,89.46,3.62,3.45,0,0,0,212.2,99.5,99.09,2.02
2021,4,30,21.85,9.41,394.66,2.65,14.53,89.39,3.47,3.35,0,0,0,172.08,119.6,80.27,1.75
2021,5,1,22.22,9.02,388.02,8.83,15.38,89.36,2.9,4.27,0,0,0,259.73,79.96,120.59,2.41
2021,5,2,22.57,9.7,384.79,5.05,15.38,89.34,3.66,3.66,0,0,0,242.8,92.44,112.77,2.41
2021,5,3,20.51,7.3,388.71,12.39,14.89,89.35,6.21,6.78,0,0,0,223.48,108.8,103.55,2.13
2021,5,4,21.26,10.19,379.38,1.14,13.85,89.36,4.38,5.17,0,0,0,201.85,107.68,93.2,1.96
