"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-02-27","0.02",",,S","83","H,,S",,,"78",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-02-28","0.00",",,S","82","H,,S",,,"76",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-01",,,"82","H,,S","88",",,S","77",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-02",,,"83","H,,S","88",",,S","77",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-03",,,"83","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-04","0.44",",,S","81","H,,S","87",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-05","0.31",",,S","83","H,,S","87",",,S","78",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-06","0.00",",,S","82","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-07",,,"82","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-08",,,"83","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-09",,,"83","H,,S",,,"80",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-10",,,"83","H,,S","88",",,S","80",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-11",,,"83","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-12",,,"83","H,,S","88",",,S","78",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-13",,,"82","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-14",,,"80","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-15",,,"80","H,,S","89",",,S","71",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-16",,,"81","H,,S","89",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-17",,,"82","H,,S",,,"73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-18",,,"82","H,,S","92",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-19",,,"79","H,,S","92",",,S","74",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-20","0.44",",,S","78","H,,S","84",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-21","0.08",",,S","76","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-22","0.55",",,S","78","H,,S",,,"70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-23","0.04",",,S","80","H,,S","89",",,S","75",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-24","0.70",",,S","80","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-25","2.44",",,S","76","H,,S","82",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-26","0.00",",,S","79","H,,S","87",",,S","72",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-27",,,"79","H,,S",,,"74",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-28",,,"77","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-29",,,"78","H,,S","85",",,S","74",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-30",,,"78","H,,S","84",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-03-31",,,"79","H,,S","87",",,S","75",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-01",,,"80","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-02",,,"80","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-03",,,"80","H,,S","89",",,S","74",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-04",,,"76","H,,S","79",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-05",,,"79","H,,S","86",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-06",,,"79","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-07",,,"78","H,,S","90",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-08",,,"80","H,,S","87",",,S","75",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-09",,,"81","H,,S","90",",,S","75",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-10",,,"79","H,,S","89",",,S","75",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-11",,,"80","H,,S","89",",,S","74",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-12",,,"81","H,,S","89",",,S","75",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-13",,,"82","H,,S","90",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-14","0.12",",,S","81","H,,S","88",",,S","74",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-15","0.04",",,S","81","H,,S","89",",,S","74",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-16","0.00",",,S","78","H,,S","89",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-17","0.35",",,S","79","H,,S",,,"73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-18","0.00",",,S","79","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-19",,,"78","H,,S","83",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-20","0.00",",,S","78","H,,S","87",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-21","0.55",",,S","81","H,,S","88",",,S","75",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-22","0.10",",,S","80","H,,S","85",",,S","77",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-23","0.31",",,S","80","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-24","0.12",",,S","79","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-25","0.01",",,S","80","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-26","0.00",",,S","78","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-27",,,"79","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-28",,,"81","H,,S",,,"72",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-29",,,"77","H,,S","80",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-04-30",,,"79","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-01",,,"79","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-02",,,"78","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-03","0.01",",,S","78","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-04","0.00",",,S","78","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-05",,,"78","H,,S","88",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-06",,,"77","H,,S","85",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-07",,,"78","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-08",,,"79","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-09",,,"79","H,,S",,,"71",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-10",,,"79","H,,S","87",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-11",,,"79","H,,S","87",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-12",,,"78","H,,S","89",",,S","72",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-13",,,"78","H,,S","89",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-14",,,"79","H,,S","89",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-15",,,"79","H,,S","87",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-16",,,"80","H,,S","87",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-17",,,"77","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-18",,,"77","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-19",,,"77","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-20",,,"80","H,,S","91",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-21",,,"79","H,,S","86",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-22",,,"79","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-23",,,"79","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-24",,,"78","H,,S",,,"71",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-25",,,"77","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-26",,,"78","H,,S","87",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-27",,,"77","H,,S","86",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-28",,,"77","H,,S","85",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-29",,,"77","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-30",,,"77","H,,S",,,"69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-05-31","0.00",",,S","79","H,,S","89",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-01",,,"77","H,,S","87",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-02",,,"78","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-03",,,"78","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-04",,,"75","H,,S",,,"69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-05",,,"73","H,,S","76",",O,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-06",,,"76","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-07",,,"74","H,,S","79",",,S","71",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-08",,,"74","H,,S",,,"69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-09",,,"77","H,,S","87",",,S","70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-10",,,"77","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-11",,,"76","H,,S","88",",,S","70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-12",,,"78","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-13",,,"75","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-14",,,"74","H,,S","85",",,S","66",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-15",,,"74","H,,S","86",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-16",,,"77","H,,S",,,"68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-17",,,"77","H,,S","89",",,S","70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-18",,,"76","H,,S","87",",,S","70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-19",,,"77","H,,S","88",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-20",,,"76","H,,S","86",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-21",,,"76","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-22",,,"76","H,,S","85",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-23",,,"75","H,,S","86",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-24",,,"76","H,,S",,,"67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-25",,,"74","H,,S","84",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-26",,,"74","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-27",,,"75","H,,S",,,"66",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-28",,,"74","H,,S","85",",,S","66",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-29","0.04",",,S","74","H,,S","85",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-06-30","0.00",",,S","75","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-01",,,"75","H,,S","85",",,S","70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-02",,,"76","H,,S","85",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-03",,,"74","H,,S","82",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-04",,,"74","H,,S",,,"68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-05",,,"74","H,,S","85",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-06",,,"74","H,,S","85",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-07",,,"74","H,,S","85",",,S","66",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-08",,,"75","H,,S","85",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-09",,,"75","H,,S","87",",,S","66",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-10",,,"75","H,,S","86",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-11",,,"76","H,,S","87",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-12",,,"75","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-13",,,"74","H,,S","85",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-14",,,"75","H,,S","85",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-15",,,"75","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-16",,,"75","H,,S","86",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-17",,,"76","H,,S","86",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-18",,,"77","H,,S","86",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-19",,,"76","H,,S","86",",,S","70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-20",,,"76","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-21",,,"77","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-22","0.00",",,S","72","H,,S","79",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-23","0.59",",,S","75","H,,S","84",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-24","0.00",",,S","76","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-25",,,"75","H,,S","85",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-26",,,"75","H,,S","83",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-27",,,"74","H,,S","84",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-28",,,"75","H,,S","84",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-29",,,"75","H,,S","85",",,S","66",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-30",,,"74","H,,S","84",",,S","64",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-07-31",,,"74","H,,S","86",",,S","64",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-01",,,"75","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-02","0.04",",,S","76","H,,S","85",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-03","0.00",",,S","75","H,,S","84",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-04",,,"75","H,,S","84",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-05",,,"76","H,,S","84",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-06",,,"76","H,,S","86",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-07",,,"74","H,,S","83",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-08",,,"76","H,,S","87",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-09",,,"76","H,,S",,,"67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-10",,,"75","H,,S","87",",,S","66",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-11",,,"77","H,,S",,,"67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-12",,,"76","H,,S","87",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-13",,,"77","H,,S","85",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-14",,,"76","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-15",,,"76","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-16",,,"77","H,,S","89",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-17",,,"77","H,,S",,,"70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-18",,,"75","H,,S","87",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-19",,,"76","H,,S","88",",,S","65",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-20",,,"76","H,,S","90",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-21",,,"78","H,,S",,,"69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-22",,,"78","H,,S","85",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-23",,,"76","H,,S","85",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-24",,,"76","H,,S","86",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-25","0.08",",,S","77","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-26","0.00",",,S","78","H,,S","86",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-27",,,"78","H,,S",,,"69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-28",,,"79","H,,S","90",",,S","71",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-29",,,"78","H,,S","87",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-30",,,"77","H,,S","89",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-08-31",,,"78","H,,S","87",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-01",,,"77","H,,S",,,"66",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-02",,,"77","H,,S",,,"67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-03",,,"76","H,,S","86",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-04",,,"77","H,,S","87",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-05",,,"78","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-06",,,"78","H,,S","86",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-07",,,"76","H,,S",,,"68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-08",,,"78","H,,S","90",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-09",,,"77","H,,S","88",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-10",,,"80","H,,S","87",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-11",,,"78","H,,S","85",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-12","0.01",",,S","78","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-13","0.00",",,S","79","H,,S","90",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-14",,,"78","H,,S","91",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-15",,,"78","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-16",,,"78","H,,S",,,"67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-17",,,"79","H,,S","87",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-18",,,"78","H,,S","88",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-19",,,"80","H,,S",,,"70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-20",,,"80","H,,S","91",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-21",,,"78","H,,S","88",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-22",,,"80","H,,S","86",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-23",,,"80","H,,S","88",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-24",,,"78","H,,S","87",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-25",,,"78","H,,S","87",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-26",,,"79","H,,S","87",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-27",,,"79","H,,S","87",",,S","72",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-28","0.00",",,S","78","H,,S","85",",,S","71",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-29","0.12",",,S","78","H,,S","87",",,S","72",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-09-30","0.00",",,S","78","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-01",,,"79","H,,S","88",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-02",,,"78","H,,S","89",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-03",,,"82","H,,S","93",",,S","70",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-04",,,"80","H,,S","91",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-05",,,"78","H,,S",,,"71",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-06","0.14",",,S","77","H,,S","84",",,S","73",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-07","0.00",",,S","78","H,,S","86",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-08",,,"79","H,,S","87",",,S","69",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-09",,,"80","H,,S",,,"71",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-10",,,"81","H,,S","87",",,S","68",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-11",,,"80","H,,S","90",",,S","67",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-12",,,"78","H,,S","89",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-13",,,"79","H,,S","89",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-14",,,"80","H,,S","90",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-15",,,"79","H,,S","86",",,S",,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-16",,,"80","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-17",,,"81","H,,S",,,,
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-18",,,"80","H,,S",,,"72",",,S"
"TZ000063971","MTWARA, TZ","-10.267","40.183","113.0","2023-10-19",,,"79","H,,S","87",",,S","73",",,S"
